Id,income,income_binary,is_conflicting_duplicate_features
40806,<=50K,0,False
40807,<=50K,0,False
40808,<=50K,0,False
40809,<=50K,0,False
40810,>50K,1,False
40811,<=50K,0,False
40812,<=50K,0,False
40813,<=50K,0,False
40814,<=50K,0,False
40815,<=50K,0,False
40816,>50K,1,False
40817,>50K,1,False
40818,<=50K,0,False
40819,<=50K,0,False
40820,<=50K,0,False
40821,<=50K,0,False
40822,<=50K,0,False
40823,<=50K,0,False
40824,<=50K,0,False
40825,<=50K,0,False
40826,<=50K,0,False
40827,<=50K,0,False
40828,>50K,1,False
40829,<=50K,0,False
40830,>50K,1,False
40831,<=50K,0,False
40832,<=50K,0,False
40833,<=50K,0,False
40834,<=50K,0,False
40835,>50K,1,False
40836,<=50K,0,False
40837,<=50K,0,False
40838,>50K,1,False
40839,<=50K,0,False
40840,<=50K,0,False
40841,<=50K,0,False
40842,<=50K,0,False
40843,<=50K,0,False
40844,<=50K,0,False
40845,>50K,1,False
40846,<=50K,0,False
40847,<=50K,0,False
40848,>50K,1,False
40849,<=50K,0,False
40850,<=50K,0,False
40851,<=50K,0,False
40852,>50K,1,False
40853,<=50K,0,False
40854,>50K,1,False
40855,<=50K,0,False
40856,<=50K,0,False
40857,<=50K,0,False
40858,<=50K,0,False
40859,<=50K,0,False
40860,<=50K,0,False
40861,>50K,1,False
40862,<=50K,0,False
40863,>50K,1,False
40864,<=50K,0,False
40865,<=50K,0,False
40866,<=50K,0,False
40867,<=50K,0,False
40868,<=50K,0,False
40869,<=50K,0,False
40870,>50K,1,False
40871,>50K,1,False
40872,<=50K,0,False
40873,<=50K,0,False
40874,>50K,1,False
40875,<=50K,0,False
40876,<=50K,0,False
40877,<=50K,0,False
40878,<=50K,0,False
40879,<=50K,0,False
40880,>50K,1,False
40881,<=50K,0,False
40882,<=50K,0,False
40883,<=50K,0,False
40884,>50K,1,False
40885,<=50K,0,False
40886,<=50K,0,False
40887,<=50K,0,False
40888,<=50K,0,False
40889,<=50K,0,False
40890,<=50K,0,False
40891,<=50K,0,False
40892,>50K,1,False
40893,>50K,1,False
40894,<=50K,0,False
40895,<=50K,0,False
40896,<=50K,0,False
40897,<=50K,0,False
40898,<=50K,0,False
40899,<=50K,0,False
40900,<=50K,0,False
40901,<=50K,0,False
40902,>50K,1,False
40903,<=50K,0,False
40904,>50K,1,False
40905,<=50K,0,False
40906,>50K,1,False
40907,<=50K,0,False
40908,<=50K,0,False
40909,>50K,1,False
40910,<=50K,0,False
40911,>50K,1,False
40912,<=50K,0,False
40913,>50K,1,False
40914,<=50K,0,False
40915,>50K,1,False
40916,<=50K,0,False
40917,<=50K,0,False
40918,<=50K,0,False
40919,<=50K,0,False
40920,<=50K,0,False
40921,<=50K,0,False
40922,<=50K,0,False
40923,<=50K,0,False
40924,<=50K,0,False
40925,<=50K,0,False
40926,<=50K,0,False
40927,>50K,1,False
40928,<=50K,0,False
40929,<=50K,0,False
40930,>50K,1,False
40931,<=50K,0,False
40932,<=50K,0,False
40933,<=50K,0,False
40934,<=50K,0,False
40935,<=50K,0,False
40936,>50K,1,False
40937,>50K,1,False
40938,<=50K,0,False
40939,<=50K,0,False
40940,>50K,1,False
40941,<=50K,0,False
40942,<=50K,0,False
40943,<=50K,0,False
40944,<=50K,0,False
40945,<=50K,0,False
40946,<=50K,0,False
40947,<=50K,0,False
40948,>50K,1,False
40949,<=50K,0,False
40950,<=50K,0,False
40951,<=50K,0,False
40952,<=50K,0,False
40953,>50K,1,False
40954,>50K,1,False
40955,<=50K,0,False
40956,>50K,1,False
40957,<=50K,0,False
40958,>50K,1,False
40959,<=50K,0,False
40960,>50K,1,False
40961,<=50K,0,False
40962,<=50K,0,False
40963,>50K,1,False
40964,<=50K,0,False
40965,<=50K,0,False
40966,<=50K,0,False
40967,<=50K,0,False
40968,<=50K,0,False
40969,<=50K,0,False
40970,<=50K,0,False
40971,>50K,1,False
40972,<=50K,0,False
40973,<=50K,0,False
40974,<=50K,0,False
40975,<=50K,0,False
40976,<=50K,0,False
40977,<=50K,0,False
40978,<=50K,0,False
40979,>50K,1,False
40980,<=50K,0,False
40981,<=50K,0,False
40982,<=50K,0,False
40983,>50K,1,False
40984,<=50K,0,False
40985,>50K,1,False
40986,<=50K,0,False
40987,<=50K,0,False
40988,<=50K,0,False
40989,>50K,1,False
40990,<=50K,0,False
40991,<=50K,0,False
40992,<=50K,0,False
40993,>50K,1,False
40994,>50K,1,False
40995,>50K,1,False
40996,>50K,1,False
40997,<=50K,0,False
40998,<=50K,0,False
40999,<=50K,0,False
41000,>50K,1,False
41001,<=50K,0,False
41002,<=50K,0,False
41003,>50K,1,False
41004,<=50K,0,False
41005,<=50K,0,False
41006,>50K,1,False
41007,<=50K,0,False
41008,<=50K,0,False
41009,>50K,1,False
41010,<=50K,0,False
41011,<=50K,0,False
41012,<=50K,0,False
41013,<=50K,0,False
41014,<=50K,0,False
41015,<=50K,0,False
41016,<=50K,0,False
41017,<=50K,0,False
41018,>50K,1,False
41019,<=50K,0,False
41020,>50K,1,False
41021,<=50K,0,False
41022,<=50K,0,False
41023,<=50K,0,False
41024,>50K,1,False
41025,<=50K,0,False
41026,<=50K,0,False
41027,>50K,1,False
41028,<=50K,0,False
41029,<=50K,0,False
41030,<=50K,0,False
41031,>50K,1,False
41032,<=50K,0,False
41033,>50K,1,False
41034,<=50K,0,False
41035,>50K,1,False
41036,>50K,1,False
41037,<=50K,0,False
41038,<=50K,0,False
41039,<=50K,0,False
41040,<=50K,0,False
41041,<=50K,0,False
41042,>50K,1,False
41043,<=50K,0,False
41044,>50K,1,False
41045,<=50K,0,False
41046,>50K,1,False
41047,<=50K,0,False
41048,<=50K,0,False
41049,<=50K,0,False
41050,<=50K,0,False
41051,>50K,1,False
41052,<=50K,0,False
41053,>50K,1,False
41054,<=50K,0,False
41055,<=50K,0,False
41056,>50K,1,False
41057,<=50K,0,False
41058,<=50K,0,False
41059,>50K,1,False
41060,<=50K,0,False
41061,<=50K,0,False
41062,<=50K,0,False
41063,<=50K,0,False
41064,<=50K,0,False
41065,<=50K,0,False
41066,<=50K,0,False
41067,<=50K,0,False
41068,<=50K,0,False
41069,<=50K,0,False
41070,<=50K,0,False
41071,<=50K,0,False
41072,<=50K,0,False
41073,<=50K,0,False
41074,<=50K,0,False
41075,<=50K,0,False
41076,<=50K,0,False
41077,<=50K,0,False
41078,<=50K,0,False
41079,<=50K,0,False
41080,<=50K,0,False
41081,<=50K,0,False
41082,<=50K,0,False
41083,<=50K,0,False
41084,<=50K,0,False
41085,>50K,1,False
41086,<=50K,0,False
41087,>50K,1,False
41088,>50K,1,False
41089,<=50K,0,False
41090,>50K,1,False
41091,<=50K,0,False
41092,>50K,1,False
41093,<=50K,0,False
41094,<=50K,0,False
41095,<=50K,0,False
41096,>50K,1,False
41097,>50K,1,False
41098,<=50K,0,False
41099,<=50K,0,False
41100,<=50K,0,False
41101,<=50K,0,False
41102,<=50K,0,False
41103,<=50K,0,False
41104,>50K,1,False
41105,<=50K,0,False
41106,<=50K,0,False
41107,>50K,1,False
41108,>50K,1,False
41109,>50K,1,False
41110,<=50K,0,False
41111,<=50K,0,False
41112,<=50K,0,False
41113,<=50K,0,False
41114,<=50K,0,False
41115,<=50K,0,False
41116,<=50K,0,False
41117,<=50K,0,False
41118,<=50K,0,False
41119,<=50K,0,False
41120,<=50K,0,False
41121,<=50K,0,False
41122,>50K,1,False
41123,>50K,1,False
41124,>50K,1,False
41125,<=50K,0,False
41126,<=50K,0,False
41127,<=50K,0,False
41128,>50K,1,False
41129,<=50K,0,False
41130,<=50K,0,False
41131,<=50K,0,False
41132,<=50K,0,False
41133,<=50K,0,False
41134,<=50K,0,False
41135,<=50K,0,False
41136,<=50K,0,False
41137,<=50K,0,False
41138,<=50K,0,False
41139,<=50K,0,False
41140,<=50K,0,False
41141,<=50K,0,False
41142,<=50K,0,False
41143,<=50K,0,False
41144,>50K,1,False
41145,>50K,1,False
41146,<=50K,0,False
41147,<=50K,0,False
41148,<=50K,0,False
41149,<=50K,0,False
41150,<=50K,0,False
41151,>50K,1,False
41152,<=50K,0,False
41153,<=50K,0,False
41154,<=50K,0,False
41155,<=50K,0,False
41156,<=50K,0,False
41157,<=50K,0,False
41158,<=50K,0,False
41159,<=50K,0,False
41160,<=50K,0,False
41161,>50K,1,False
41162,<=50K,0,False
41163,>50K,1,False
41164,<=50K,0,False
41165,<=50K,0,False
41166,<=50K,0,False
41167,<=50K,0,False
41168,<=50K,0,False
41169,<=50K,0,False
41170,<=50K,0,False
41171,<=50K,0,False
41172,>50K,1,False
41173,<=50K,0,False
41174,>50K,1,False
41175,<=50K,0,False
41176,<=50K,0,False
41177,<=50K,0,False
41178,>50K,1,False
41179,>50K,1,False
41180,<=50K,0,False
41181,<=50K,0,False
41182,<=50K,0,False
41183,<=50K,0,False
41184,<=50K,0,False
41185,<=50K,0,False
41186,<=50K,0,False
41187,>50K,1,False
41188,<=50K,0,False
41189,<=50K,0,False
41190,>50K,1,False
41191,<=50K,0,False
41192,<=50K,0,False
41193,<=50K,0,False
41194,<=50K,0,False
41195,<=50K,0,False
41196,<=50K,0,False
41197,<=50K,0,False
41198,<=50K,0,False
41199,>50K,1,False
41200,>50K,1,False
41201,<=50K,0,False
41202,<=50K,0,False
41203,<=50K,0,False
41204,>50K,1,False
41205,<=50K,0,False
41206,<=50K,0,False
41207,>50K,1,False
41208,<=50K,0,False
41209,<=50K,0,False
41210,<=50K,0,False
41211,<=50K,0,False
41212,<=50K,0,False
41213,<=50K,0,False
41214,>50K,1,False
41215,<=50K,0,False
41216,<=50K,0,False
41217,<=50K,0,False
41218,<=50K,0,False
41219,>50K,1,False
41220,<=50K,0,False
41221,<=50K,0,False
41222,<=50K,0,False
41223,>50K,1,False
41224,>50K,1,False
41225,<=50K,0,False
41226,<=50K,0,False
41227,<=50K,0,False
41228,<=50K,0,False
41229,>50K,1,False
41230,<=50K,0,False
41231,<=50K,0,False
41232,<=50K,0,False
41233,<=50K,0,False
41234,<=50K,0,False
41235,<=50K,0,False
41236,>50K,1,False
41237,>50K,1,False
41238,<=50K,0,False
41239,<=50K,0,False
41240,<=50K,0,False
41241,<=50K,0,False
41242,<=50K,0,False
41243,<=50K,0,False
41244,<=50K,0,False
41245,<=50K,0,False
41246,<=50K,0,False
41247,<=50K,0,False
41248,>50K,1,False
41249,<=50K,0,False
41250,<=50K,0,False
41251,<=50K,0,False
41252,<=50K,0,False
41253,<=50K,0,False
41254,<=50K,0,False
41255,>50K,1,False
41256,<=50K,0,False
41257,<=50K,0,False
41258,>50K,1,False
41259,>50K,1,False
41260,<=50K,0,False
41261,>50K,1,False
41262,>50K,1,False
41263,<=50K,0,False
41264,<=50K,0,False
41265,>50K,1,False
41266,<=50K,0,False
41267,<=50K,0,False
41268,<=50K,0,False
41269,<=50K,0,False
41270,<=50K,0,False
41271,<=50K,0,False
41272,<=50K,0,False
41273,<=50K,0,False
41274,<=50K,0,False
41275,<=50K,0,False
41276,<=50K,0,False
41277,<=50K,0,False
41278,<=50K,0,False
41279,<=50K,0,False
41280,<=50K,0,False
41281,<=50K,0,False
41282,<=50K,0,False
41283,>50K,1,False
41284,<=50K,0,False
41285,<=50K,0,False
41286,<=50K,0,False
41287,>50K,1,False
41288,<=50K,0,False
41289,<=50K,0,False
41290,<=50K,0,False
41291,>50K,1,False
41292,>50K,1,False
41293,>50K,1,False
41294,<=50K,0,False
41295,>50K,1,False
41296,<=50K,0,False
41297,<=50K,0,False
41298,>50K,1,False
41299,>50K,1,False
41300,<=50K,0,False
41301,<=50K,0,False
41302,<=50K,0,False
41303,<=50K,0,False
41304,<=50K,0,False
41305,<=50K,0,False
41306,<=50K,0,False
41307,<=50K,0,False
41308,<=50K,0,False
41309,<=50K,0,False
41310,>50K,1,False
41311,<=50K,0,False
41312,>50K,1,False
41313,<=50K,0,False
41314,<=50K,0,False
41315,<=50K,0,False
41316,<=50K,0,False
41317,<=50K,0,False
41318,<=50K,0,False
41319,<=50K,0,False
41320,<=50K,0,False
41321,>50K,1,False
41322,<=50K,0,False
41323,<=50K,0,False
41324,<=50K,0,False
41325,<=50K,0,False
41326,>50K,1,False
41327,<=50K,0,False
41328,<=50K,0,False
41329,<=50K,0,False
41330,<=50K,0,False
41331,<=50K,0,False
41332,<=50K,0,False
41333,<=50K,0,False
41334,<=50K,0,False
41335,>50K,1,False
41336,<=50K,0,False
41337,<=50K,0,False
41338,<=50K,0,False
41339,<=50K,0,False
41340,<=50K,0,False
41341,<=50K,0,False
41342,<=50K,0,False
41343,<=50K,0,False
41344,<=50K,0,False
41345,<=50K,0,False
41346,<=50K,0,False
41347,<=50K,0,False
41348,<=50K,0,False
41349,<=50K,0,False
41350,>50K,1,False
41351,<=50K,0,False
41352,<=50K,0,False
41353,<=50K,0,False
41354,<=50K,0,False
41355,<=50K,0,False
41356,<=50K,0,False
41357,<=50K,0,False
41358,>50K,1,False
41359,<=50K,0,False
41360,<=50K,0,False
41361,>50K,1,False
41362,<=50K,0,False
41363,<=50K,0,False
41364,<=50K,0,False
41365,>50K,1,False
41366,>50K,1,False
41367,<=50K,0,False
41368,<=50K,0,False
41369,<=50K,0,False
41370,<=50K,0,False
41371,<=50K,0,False
41372,<=50K,0,False
41373,<=50K,0,False
41374,<=50K,0,False
41375,<=50K,0,False
41376,>50K,1,False
41377,<=50K,0,False
41378,<=50K,0,False
41379,>50K,1,False
41380,<=50K,0,False
41381,<=50K,0,False
41382,<=50K,0,False
41383,<=50K,0,False
41384,<=50K,0,False
41385,<=50K,0,False
41386,<=50K,0,False
41387,<=50K,0,False
41388,<=50K,0,False
41389,>50K,1,False
41390,<=50K,0,False
41391,<=50K,0,False
41392,>50K,1,False
41393,<=50K,0,False
41394,<=50K,0,False
41395,<=50K,0,False
41396,<=50K,0,False
41397,>50K,1,False
41398,<=50K,0,False
41399,>50K,1,False
41400,<=50K,0,False
41401,>50K,1,False
41402,<=50K,0,False
41403,<=50K,0,False
41404,<=50K,0,False
41405,<=50K,0,False
41406,<=50K,0,False
41407,<=50K,0,False
41408,<=50K,0,False
41409,<=50K,0,False
41410,>50K,1,False
41411,<=50K,0,False
41412,>50K,1,False
41413,>50K,1,False
41414,<=50K,0,False
41415,<=50K,0,False
41416,<=50K,0,False
41417,<=50K,0,False
41418,<=50K,0,False
41419,<=50K,0,False
41420,<=50K,0,False
41421,<=50K,0,False
41422,<=50K,0,False
41423,>50K,1,False
41424,<=50K,0,False
41425,<=50K,0,False
41426,<=50K,0,False
41427,<=50K,0,False
41428,<=50K,0,False
41429,<=50K,0,False
41430,<=50K,0,False
41431,<=50K,0,False
41432,<=50K,0,False
41433,>50K,1,False
41434,<=50K,0,False
41435,>50K,1,False
41436,<=50K,0,False
41437,<=50K,0,False
41438,>50K,1,False
41439,<=50K,0,False
41440,>50K,1,False
41441,<=50K,0,False
41442,<=50K,0,False
41443,<=50K,0,False
41444,<=50K,0,False
41445,<=50K,0,False
41446,>50K,1,False
41447,<=50K,0,False
41448,<=50K,0,False
41449,>50K,1,False
41450,>50K,1,False
41451,<=50K,0,False
41452,<=50K,0,False
41453,<=50K,0,False
41454,<=50K,0,False
41455,<=50K,0,False
41456,>50K,1,False
41457,<=50K,0,False
41458,<=50K,0,False
41459,<=50K,0,False
41460,<=50K,0,False
41461,<=50K,0,False
41462,<=50K,0,False
41463,>50K,1,False
41464,<=50K,0,False
41465,>50K,1,False
41466,<=50K,0,False
41467,>50K,1,False
41468,>50K,1,False
41469,<=50K,0,False
41470,<=50K,0,False
41471,<=50K,0,False
41472,<=50K,0,False
41473,<=50K,0,False
41474,<=50K,0,False
41475,>50K,1,False
41476,<=50K,0,False
41477,<=50K,0,False
41478,<=50K,0,False
41479,<=50K,0,False
41480,>50K,1,False
41481,<=50K,0,False
41482,<=50K,0,False
41483,<=50K,0,False
41484,>50K,1,False
41485,<=50K,0,False
41486,<=50K,0,False
41487,<=50K,0,False
41488,<=50K,0,False
41489,<=50K,0,False
41490,<=50K,0,False
41491,<=50K,0,False
41492,>50K,1,False
41493,<=50K,0,False
41494,<=50K,0,False
41495,<=50K,0,False
41496,>50K,1,False
41497,<=50K,0,False
41498,<=50K,0,False
41499,<=50K,0,False
41500,<=50K,0,False
41501,<=50K,0,False
41502,<=50K,0,False
41503,<=50K,0,False
41504,<=50K,0,False
41505,<=50K,0,False
41506,<=50K,0,False
41507,<=50K,0,False
41508,<=50K,0,False
41509,<=50K,0,False
41510,<=50K,0,False
41511,>50K,1,False
41512,<=50K,0,False
41513,<=50K,0,False
41514,<=50K,0,False
41515,<=50K,0,False
41516,<=50K,0,False
41517,>50K,1,False
41518,>50K,1,False
41519,<=50K,0,False
41520,>50K,1,False
41521,<=50K,0,False
41522,<=50K,0,False
41523,<=50K,0,False
41524,<=50K,0,False
41525,<=50K,0,False
41526,<=50K,0,False
41527,<=50K,0,False
41528,<=50K,0,False
41529,<=50K,0,False
41530,<=50K,0,False
41531,<=50K,0,False
41532,<=50K,0,False
41533,<=50K,0,False
41534,>50K,1,False
41535,>50K,1,False
41536,<=50K,0,False
41537,<=50K,0,False
41538,<=50K,0,False
41539,<=50K,0,False
41540,<=50K,0,False
41541,<=50K,0,False
41542,<=50K,0,False
41543,>50K,1,False
41544,<=50K,0,False
41545,<=50K,0,False
41546,>50K,1,False
41547,<=50K,0,False
41548,<=50K,0,False
41549,<=50K,0,False
41550,<=50K,0,False
41551,<=50K,0,False
41552,>50K,1,False
41553,<=50K,0,False
41554,<=50K,0,False
41555,<=50K,0,False
41556,>50K,1,False
41557,<=50K,0,False
41558,<=50K,0,False
41559,<=50K,0,False
41560,<=50K,0,False
41561,<=50K,0,False
41562,<=50K,0,False
41563,<=50K,0,False
41564,<=50K,0,False
41565,<=50K,0,False
41566,<=50K,0,False
41567,<=50K,0,False
41568,<=50K,0,False
41569,<=50K,0,False
41570,>50K,1,False
41571,<=50K,0,False
41572,<=50K,0,False
41573,<=50K,0,False
41574,<=50K,0,False
41575,<=50K,0,False
41576,<=50K,0,False
41577,<=50K,0,False
41578,<=50K,0,False
41579,<=50K,0,False
41580,<=50K,0,False
41581,>50K,1,False
41582,<=50K,0,False
41583,<=50K,0,False
41584,>50K,1,False
41585,>50K,1,False
41586,<=50K,0,False
41587,<=50K,0,False
41588,<=50K,0,False
41589,<=50K,0,False
41590,<=50K,0,False
41591,<=50K,0,False
41592,<=50K,0,False
41593,<=50K,0,False
41594,>50K,1,False
41595,<=50K,0,False
41596,<=50K,0,False
41597,>50K,1,False
41598,>50K,1,False
41599,<=50K,0,False
41600,<=50K,0,False
41601,<=50K,0,False
41602,<=50K,0,False
41603,<=50K,0,False
41604,<=50K,0,False
41605,<=50K,0,False
41606,>50K,1,False
41607,<=50K,0,False
41608,<=50K,0,False
41609,<=50K,0,False
41610,<=50K,0,False
41611,>50K,1,False
41612,<=50K,0,False
41613,<=50K,0,False
41614,>50K,1,False
41615,<=50K,0,False
41616,<=50K,0,False
41617,<=50K,0,False
41618,<=50K,0,False
41619,>50K,1,False
41620,<=50K,0,False
41621,<=50K,0,False
41622,<=50K,0,False
41623,<=50K,0,False
41624,<=50K,0,False
41625,<=50K,0,False
41626,>50K,1,False
41627,>50K,1,False
41628,<=50K,0,False
41629,<=50K,0,False
41630,<=50K,0,False
41631,<=50K,0,False
41632,<=50K,0,False
41633,<=50K,0,False
41634,<=50K,0,False
41635,<=50K,0,False
41636,<=50K,0,False
41637,<=50K,0,False
41638,<=50K,0,False
41639,<=50K,0,False
41640,<=50K,0,False
41641,<=50K,0,False
41642,<=50K,0,False
41643,<=50K,0,False
41644,<=50K,0,False
41645,<=50K,0,False
41646,<=50K,0,False
41647,>50K,1,False
41648,>50K,1,False
41649,>50K,1,False
41650,<=50K,0,False
41651,<=50K,0,False
41652,>50K,1,False
41653,<=50K,0,False
41654,>50K,1,False
41655,>50K,1,False
41656,<=50K,0,False
41657,<=50K,0,False
41658,<=50K,0,False
41659,<=50K,0,False
41660,<=50K,0,False
41661,<=50K,0,False
41662,<=50K,0,False
41663,<=50K,0,False
41664,<=50K,0,False
41665,<=50K,0,False
41666,<=50K,0,False
41667,<=50K,0,False
41668,<=50K,0,False
41669,>50K,1,False
41670,<=50K,0,False
41671,<=50K,0,False
41672,<=50K,0,False
41673,<=50K,0,False
41674,<=50K,0,False
41675,>50K,1,False
41676,<=50K,0,False
41677,<=50K,0,False
41678,<=50K,0,False
41679,<=50K,0,False
41680,<=50K,0,False
41681,<=50K,0,False
41682,<=50K,0,False
41683,<=50K,0,False
41684,>50K,1,False
41685,<=50K,0,False
41686,<=50K,0,False
41687,<=50K,0,False
41688,>50K,1,False
41689,<=50K,0,False
41690,<=50K,0,False
41691,>50K,1,False
41692,<=50K,0,False
41693,<=50K,0,False
41695,<=50K,0,False
41696,<=50K,0,False
41697,<=50K,0,False
41698,>50K,1,False
41699,<=50K,0,False
41700,<=50K,0,False
41701,>50K,1,False
41702,>50K,1,False
41703,<=50K,0,False
41704,>50K,1,False
41705,<=50K,0,False
41706,<=50K,0,False
41707,<=50K,0,False
41708,<=50K,0,False
41709,<=50K,0,False
41710,<=50K,0,False
41711,<=50K,0,False
41712,<=50K,0,False
41713,<=50K,0,False
41714,<=50K,0,False
41715,<=50K,0,False
41716,<=50K,0,False
41717,<=50K,0,False
41718,<=50K,0,False
41719,>50K,1,False
41720,<=50K,0,False
41721,<=50K,0,False
41722,<=50K,0,False
41723,>50K,1,False
41724,<=50K,0,False
41725,<=50K,0,False
41726,<=50K,0,False
41727,<=50K,0,False
41728,<=50K,0,False
41729,<=50K,0,False
41730,>50K,1,False
41731,>50K,1,False
41732,<=50K,0,False
41733,<=50K,0,False
41734,<=50K,0,False
41735,<=50K,0,False
41736,<=50K,0,False
41737,<=50K,0,False
41738,<=50K,0,False
41739,<=50K,0,False
41740,<=50K,0,False
41741,<=50K,0,False
41742,<=50K,0,False
41743,<=50K,0,False
41744,<=50K,0,False
41745,<=50K,0,False
41746,<=50K,0,False
41747,>50K,1,False
41748,>50K,1,False
41749,<=50K,0,False
41750,<=50K,0,False
41751,<=50K,0,False
41752,>50K,1,False
41753,<=50K,0,False
41754,<=50K,0,False
41755,<=50K,0,False
41756,<=50K,0,False
41757,<=50K,0,False
41758,<=50K,0,False
41759,<=50K,0,False
41760,<=50K,0,False
41761,<=50K,0,False
41762,<=50K,0,False
41763,<=50K,0,False
41764,<=50K,0,False
41765,<=50K,0,False
41766,<=50K,0,False
41767,<=50K,0,False
41768,<=50K,0,False
41769,<=50K,0,False
41770,>50K,1,False
41771,<=50K,0,False
41772,<=50K,0,False
41773,<=50K,0,False
41774,<=50K,0,False
41775,<=50K,0,False
41776,<=50K,0,False
41777,<=50K,0,False
41778,<=50K,0,False
41779,<=50K,0,False
41780,>50K,1,False
41781,<=50K,0,False
41782,<=50K,0,False
41783,<=50K,0,False
41784,<=50K,0,False
41785,<=50K,0,False
41786,<=50K,0,False
41787,<=50K,0,False
41788,>50K,1,False
41789,<=50K,0,False
41790,<=50K,0,False
41791,<=50K,0,False
41792,<=50K,0,False
41793,<=50K,0,False
41794,<=50K,0,False
41795,<=50K,0,False
41796,<=50K,0,False
41797,>50K,1,False
41798,<=50K,0,False
41799,<=50K,0,False
41800,>50K,1,False
41801,>50K,1,False
41802,>50K,1,False
41803,>50K,1,False
41804,<=50K,0,False
41805,<=50K,0,False
41806,<=50K,0,False
41807,<=50K,0,False
41808,<=50K,0,False
41809,<=50K,0,False
41810,<=50K,0,False
41811,>50K,1,False
41812,<=50K,0,False
41813,<=50K,0,False
41814,<=50K,0,False
41815,<=50K,0,False
41816,<=50K,0,False
41817,<=50K,0,False
41818,>50K,1,False
41819,>50K,1,False
41820,<=50K,0,False
41821,<=50K,0,False
41822,<=50K,0,False
41823,<=50K,0,False
41824,>50K,1,False
41825,<=50K,0,False
41826,<=50K,0,False
41827,<=50K,0,False
41828,<=50K,0,False
41829,<=50K,0,False
41830,>50K,1,False
41831,<=50K,0,False
41832,<=50K,0,False
41833,>50K,1,False
41834,<=50K,0,False
41835,<=50K,0,False
41836,<=50K,0,False
41837,<=50K,0,False
41838,>50K,1,False
41839,<=50K,0,False
41840,<=50K,0,False
41841,<=50K,0,False
41842,<=50K,0,False
41843,>50K,1,False
41844,<=50K,0,False
41845,<=50K,0,False
41846,<=50K,0,False
41847,<=50K,0,False
41848,<=50K,0,False
41849,>50K,1,False
41850,<=50K,0,False
41851,>50K,1,False
41852,<=50K,0,False
41853,>50K,1,False
41854,<=50K,0,False
41855,<=50K,0,False
41856,<=50K,0,False
41857,>50K,1,False
41858,<=50K,0,False
41859,>50K,1,False
41860,>50K,1,False
41861,>50K,1,False
41862,<=50K,0,False
41863,<=50K,0,False
41864,<=50K,0,False
41865,<=50K,0,False
41866,<=50K,0,False
41867,<=50K,0,False
41868,>50K,1,False
41869,<=50K,0,False
41870,<=50K,0,False
41871,<=50K,0,False
41872,>50K,1,False
41873,>50K,1,False
41874,<=50K,0,False
41875,<=50K,0,False
41876,<=50K,0,False
41877,<=50K,0,False
41878,<=50K,0,False
41879,<=50K,0,False
41880,<=50K,0,False
41881,<=50K,0,False
41882,<=50K,0,False
41883,>50K,1,False
41884,<=50K,0,False
41885,<=50K,0,False
41886,<=50K,0,False
41887,>50K,1,False
41888,<=50K,0,False
41889,>50K,1,False
41890,>50K,1,False
41891,<=50K,0,False
41892,<=50K,0,False
41893,>50K,1,False
41894,<=50K,0,False
